geo_code,geo_name,country,latitude,longitude,segment_id,segment_label,overall_opportunity_score,opportunity_rank,opportunity_percentile,market_size_score,segment_priority_score,recommended_attraction_alignment_score,segment_category_fit_score,recommended_attraction_focus,recommended_attraction_name,recommended_attraction_brand,recommended_attraction_category,recommended_attraction_distance_miles,nearest_merlin_attraction,nearest_merlin_brand,nearest_merlin_category,nearest_merlin_distance_miles,recommended_product_focus,recommended_commercial_play,commercial_play_rationale,recommended_activation,annual_pass_repeat_visit_flag,cluster_marketing_flag,short_break_opportunity_flag,merlin_attractions_within_30_miles,merlin_attraction_cluster_names_30_miles,illustrative_revenue_opportunity_1pct_gbp,revenue_per_visitor_assumption_gbp,penetration_rate_assumption,key_contributing_driver,assumptions_flag,total_population,children_count_0_14,young_adult_count_15_24,core_family_adult_count_25_44,midlife_adult_count_45_64,older_adult_count_65_plus,total_households,households_with_dependent_children,households_deprived,households_not_deprived,households_no_car_or_van,households_with_car_or_van,residents_social_grade_ab_c1,children_share_0_14,young_adult_share_15_24,core_family_adult_share_25_44,midlife_adult_share_45_64,older_adult_share_65_plus,family_household_share,deprived_household_share,not_deprived_household_share,car_access_household_share,population_density_per_sq_km,ab_c1_social_grade_share
E02001857,Birmingham 031,England,52.51381,-1.84613,2,Balanced Regional Family Markets,93.1,139,0.9809995869475423,0.9943557268722467,0.8,0.97801424715601,1.0,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,3.8,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,3.8,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Warwick Castle; Cadbury World; SEA LIFE Birmingham,4256,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13854,2535,1950,4511,3384,1474,5575,1586,3542,2033,2292,3284,4487,0.1829796448679082,0.140753572975314,0.3256099321495597,0.2442615851017756,0.1063952649054424,0.2844843049327354,0.6353363228699551,0.3646636771300449,0.5889526542324247,5059.3,0.3833404527979496
E02002201,Bradford 019,England,53.83339,-1.72806,4,Mainstream Affluent Suburban Markets,93.1,140,0.9808619027949883,0.9697136563876652,1.0,0.8116843351031436,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,35.8,The York Dungeon,The Dungeons,Young Adult Immersive,27.6,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,The York Dungeon,3760,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12240,2191,1243,3383,3358,2065,5431,1567,2644,2787,1272,4159,5908,0.1790032679738562,0.1015522875816993,0.2763888888888889,0.2743464052287582,0.1687091503267974,0.28852881605597497,0.4868348370465844,0.5131651629534155,0.765788989136439,4494.4,0.5902687581176941
E02005358,Charnwood 014,England,52.71031,-1.14048,4,Mainstream Affluent Suburban Markets,93.1,141,0.9807242186424343,0.9705396475770925,1.0,0.8102562844267588,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,36.3,Warwick Castle,Warwick Castle,Heritage Attraction,35.1,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3766,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12258,2299,1213,3348,3308,2090,5236,1608,2145,3090,561,4672,6598,0.1875509871104584,0.0989557839778104,0.2731277533039647,0.2698645782346223,0.170500897373144,0.30710466004583653,0.4096638655462185,0.5903361344537815,0.8927957194725779,1780.1,0.6602621835284699
E02005444,Lincoln 003,England,53.24162,-0.55621,4,Mainstream Affluent Suburban Markets,93.1,142,0.9805865344898802,0.9925660792951542,1.0,0.7795310113115445,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Hunstanton,SEA LIFE,Family Discovery Attraction,48.1,SEA LIFE Hunstanton,SEA LIFE,Family Discovery Attraction,48.1,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,4185,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13622,1713,2926,3661,3062,2260,5785,1224,2580,3206,1415,4371,7172,0.1257524592570841,0.2147995889003083,0.2687564234326824,0.2247834385552782,0.1659080898546469,0.21158167675021608,0.445980985306828,0.554019014693172,0.7554441755962669,2033.9,0.6836335906967878
E02005567,King's Lynn and West Norfolk 017,England,52.60379,0.380998,4,Mainstream Affluent Suburban Markets,93.1,143,0.9804488503373262,0.9376376651982379,1.0,0.8521383971919587,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Hunstanton,SEA LIFE,Family Discovery Attraction,23.6,SEA LIFE Hunstanton,SEA LIFE,Family Discovery Attraction,23.6,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Hunstanton,3487,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11351,1746,938,2572,2699,3396,5294,1173,3020,2272,979,4313,3832,0.1538190467800193,0.0826358911109153,0.2265879658179896,0.2377764073649898,0.2991806889260858,0.22157159047978844,0.5704571212693615,0.42954287873063846,0.8150037792894935,2181.0,0.4926083044093071
E02006000,West Oxfordshire 008,England,51.7866,-1.4747,4,Mainstream Affluent Suburban Markets,93.1,144,0.9803111661847721,0.9548458149779736,1.0,0.8302344558701589,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,41.7,Warwick Castle,Warwick Castle,Heritage Attraction,34.4,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3616,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11771,2025,1210,2945,3261,2330,4980,1470,2129,2846,661,4315,6149,0.1720329623651346,0.1027950046725002,0.2501911477359612,0.2770367853198539,0.19794409990655,0.29518072289156627,0.4275100401606426,0.5724899598393574,0.8671623794212219,3378.5,0.6649005190311419
E02006270,Mid Suffolk 010,England,52.16796,1.015698,4,Mainstream Affluent Suburban Markets,93.1,145,0.9801734820322181,0.9822411894273128,1.0,0.7926139024735864,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Great Yarmouth,SEA LIFE,Family Discovery Attraction,42.7,SEA LIFE Great Yarmouth,SEA LIFE,Family Discovery Attraction,42.7,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3931,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12794,2264,1382,3797,3423,1928,5578,1656,2484,3096,655,4925,6464,0.1769579490386118,0.1080193840862904,0.296779740503361,0.2675472877911521,0.1506956385805846,0.2968806023664396,0.44532090354965936,0.5546790964503406,0.8826164874551972,1331.3,0.6029850746268657
E02000495,Hillingdon 002,England,51.60499,-0.41893,4,Mainstream Affluent Suburban Markets,93.0,146,0.9800357978796641,0.8806442731277533,1.0,0.9267379153879092,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,14.0,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,12.6,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3196,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10415,1916,960,3125,2473,1941,4301,1359,2081,2225,992,3311,5421,0.1839654344695151,0.0921747479596735,0.300048007681229,0.2374459913586173,0.1863658185309649,0.31597302952801676,0.4838409672169263,0.5161590327830736,0.769463165233558,3819.1,0.6539203860072377
E02001052,Manchester 008,England,53.51037,-2.2322,2,Balanced Regional Family Markets,93.0,147,0.97989811372711,0.9987610132158591,0.8,0.968604890697555,1.0,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,5.5,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,5.5,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,4608,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,15014,4206,2209,4533,2818,1248,4414,2057,3006,1406,1524,2887,4595,0.2801385373651259,0.1471293459437858,0.3019182096709737,0.187691487944585,0.0831224190755295,0.4660172179429089,0.6810149524241051,0.31898504757589485,0.6545001133529812,7431.6,0.3414833531510107
E02001427,St. Helens 022,England,53.4132,-2.70571,4,Mainstream Affluent Suburban Markets,93.0,148,0.979760429574556,0.9106552863436124,1.0,0.8858993915099254,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,15.3,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,15.3,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,3330,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10851,2023,1266,2785,2955,1822,4626,1406,2733,1891,1014,3610,3932,0.186434430006451,0.116671274536909,0.2566583725002304,0.2723251313243019,0.1679107916321076,0.30393428447903154,0.5907911802853437,0.4092088197146563,0.7807093425605537,589.6,0.4482955193250484
E02004672,Tewkesbury 007,England,51.88102,-2.17742,4,Mainstream Affluent Suburban Markets,93.0,149,0.9796227454220019,0.9728799559471366,1.0,0.8018934206674637,0.95,Cadbury World - Family Discovery Attraction,Cadbury World,Cadbury World,Family Discovery Attraction,39.2,Warwick Castle,Warwick Castle,Heritage Attraction,37.3,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3789,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12345,2174,1182,3015,3339,2635,5314,1488,2437,2877,650,4664,6095,0.1761036857027136,0.0957472660996354,0.244228432563791,0.2704738760631834,0.2134467395706764,0.2800150545728265,0.45859992472713584,0.5414000752728642,0.8776815957847196,1065.8,0.6473024638912489
E02004889,East Hertfordshire 012,England,51.81214,-0.02329,4,Mainstream Affluent Suburban Markets,93.0,150,0.9794850612694479,0.9316492290748899,1.0,0.8587917072685014,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,21.8,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,20.8,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 5 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,5,London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3449,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11238,2106,1027,3126,2916,2063,4721,1419,2201,2519,815,3905,5679,0.187399893219434,0.091386367681082,0.2781633742658836,0.2594767752269087,0.1835735896066916,0.3005719127303537,0.4662147850031773,0.5337852149968227,0.8273305084745762,4544.5,0.6308598089313486
E02004920,North Hertfordshire 012,England,51.94981,-0.28891,4,Mainstream Affluent Suburban Markets,93.0,151,0.9793473771168939,0.9430754405286343,1.0,0.8430977568085791,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,37.0,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,30.0,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3525,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11486,2015,1007,2893,3133,2438,5045,1384,2336,2708,1087,3957,6131,0.1754309594288699,0.0876719484589935,0.2518718439839805,0.2727668465958558,0.2122584015323002,0.27433102081268584,0.4630327056491576,0.5369672943508423,0.7844964314036479,1741.1,0.6963880054520672
E02006572,Chichester 012,England,50.81915,-0.74024,4,Mainstream Affluent Suburban Markets,93.0,152,0.9792096929643398,0.9432819383259912,1.0,0.8423814105587981,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,26.3,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,26.3,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Brighton,3525,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11487,2016,1389,2948,2921,2213,4729,1344,2349,2381,665,4063,4961,0.1755027422303473,0.1209193000783494,0.2566379385392182,0.2542874553843475,0.1926525637677374,0.28420384859378306,0.4967223514485092,0.5032776485514908,0.8593485617597293,331.2,0.5684656812192048
E02000050,Barnet 027,England,51.59999,-0.17325,4,Mainstream Affluent Suburban Markets,92.9,153,0.9790720088117858,0.8776156387665198,1.0,0.9251407970839751,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,7.1,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,5.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3183,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10383,1903,1262,3112,2672,1434,4036,1338,2173,1861,1349,2685,5585,0.1832803621304054,0.1215448328999325,0.2997206972936531,0.2573437349513628,0.138110372724646,0.3315163528245788,0.538404360753221,0.46159563924677904,0.665592464055528,4893.4,0.6441753171856978
E02000901,Waltham Forest 007,England,51.60671,0.006765,4,Mainstream Affluent Suburban Markets,92.9,154,0.9789343246592317,0.8867703744493393,1.0,0.9150182324128726,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,9.1,London Eye,London Eye,Urban Icon Attraction,9.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3217,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10494,1994,1166,3050,2875,1409,3853,1409,1751,2101,892,2959,5799,0.1900133409567372,0.1111111111111111,0.2906422717743472,0.2739660758528683,0.1342672003049361,0.3656890734492603,0.45445107708279264,0.5455489229172074,0.7683718514671514,6099.6,0.6682415303065222
